1066,XS 26CK,Scania K320UB,YS2K4X20001916679,Bustech 'VST',20/562,Jun-20,B47DW,Admet New,Morphettville
1067,XS 22CZ,Scania K320UB,YS2K4X20001916682,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1068,XS 93CY,Scania K320UB,YS2K4X20001916654,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1069,XS 05CW,Scania K320UB,YS2K4X20001916594,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1070,XS 04CW,Scania K320UB,YS2K4X20001916686,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1071,XS 95DA,Scania K320UB,YS2K4X20001916690,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1072,XS 35DA,Scania K320UB,YS2K4X20001916698,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1073,XS 36DA,Scania K320UB,YS2K4X20001916692,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1074,XS 04DB,Scania K320UB,YS2K4X20001917055,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1075,XS 93DA,Scania K320UB,YS2K4X20001917060,Bustech 'VST',,2020,B47DW,AOA,Morphettville
1076,XS 32DE,Scania K320UB,YS2K4X20001917730,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1077,XS 78DD,Scania K320UB,YS2K4X20001917949,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1078,XS 71DG,Scania K320UB,YS2K4X20001917978,Bustech 'VST',,2020,B47DW,Admet New,Morphettville
1079,XS 84DG,Scania K320UB,YS2K4X20001918400,Bustech 'VST',,2020,B43DW,Admet New,Morphettville
1080,XS 38DH,Scania K320UB,YS2K4X20001918388,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1081,XS 82DG,Scania K320UB,YS2K4X20001918420,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1082,XS 83DG,Scania K320UB,YS2K4X20001918426,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1083,XS 42DK,Scania K320UB,YS2K4X20001918367,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1084,XS 43DK,Scania K320UB,YS2K4X20001918541,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1085,XS 95DL,Scania K320UB,YS2K4X20001918547,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1086,XS 65DL,Scania K320UB,YS2K4X20001918634,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1087,XS 94DL,Scania K320UB,YS2K4X20001918717,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1088,XS 00DK,Scania K320UB,YS2K4X20001918649,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1089,XS 47DN,Scania K320UB,YS2K4X20001918864,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1090,XS 46DN,Scania K320UB,YS2K4X20001918859,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1091,XS 73DM,Scania K320UB,YS2K4X20001918884,BusTech (SA) 'VST',,2020,B43DW,Admet New,Morphettville
1092,XS 93DM,Scania K320UB,YS2K4X20001918866,BusTech (SA) 'VST',20/617,Dec-20,B43DW,Admet New,Morphettville
1093,XS 84DM,Scania K320UB,YS2K4X20001919011,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1094,XS 83DM,Scania K320UB,YS2K4X20001919013,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1095,XS 14DS,Scania K320UB,YS2K4X2000191,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1096,XS 35DW,Scania K320UB,YS2K4X2000191,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1097,XS 34DW,Scania K320UB,YS2K4X2000191,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1098,XS 13DU,Scania K320UB,YS2K4X20001919097,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1099,XS 12DU,Scania K320UB,YS2K4X20001919599,BusTech (SA) 'VST',,2021,B43DW,Admet New,Morphettville
1101,SB 07 DC,Scania K320UA O-Bahn,YS2K6X20001865048,Custom Coaches 'CB60 Evo II',PTA-001,Dec-09,AB59TW,Admet,Morphettville
1102,SB 91 DI,Scania K320UA O-Bahn,YS2K6X20001865920,Custom Coaches 'CB60 Evo II',PTA-002,Feb-10,AB59TW,Admet,Morphettville
1103,SB 92 DI,Scania K320UA O-Bahn,YS2K6X20001865917,Custom Coaches 'CB60 Evo II',PTA-003,Feb-10,AB59TW,Admet,Morphettville
1104,SB 95 DI,Scania K320UA O-Bahn,YS2K6X20001865929,Custom Coaches 'CB60 Evo II',PTA-004,Feb-10,AB59TW,Admet,Morphettville
1105,SB 85 DI,Scania K320UA O-Bahn,YS2K6X20001865925,Custom Coaches 'CB60 Evo II',PTA-005,Mar-10,AB59TW,Admet,Morphettville
1106,SB 86 DI,Scania K320UA O-Bahn,YS2K6X20001866688,Custom Coaches 'CB60 Evo II',PTA-006,Mar-10,AB59TW,Admet,Morphettville
1107,SB 22 DM,Scania K320UA O-Bahn,YS2K6X20001866716,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Morphettville
1108,SB 21 DM,Scania K320UA O-Bahn,YS2K6X20001866733,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Edinburgh North
1109,SB 81 DK,Scania K320UA O-Bahn,YS2K6X20001866708,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Edinburgh North
1110,SB 60 DL,Scania K320UA O-Bahn,YS2K6X20001866708,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Edinburgh North
1111,SB 58 DL,Scania K320UA O-Bahn,YS2K6X20001866698,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Edinburgh North
1112,SB 69 DM,Scania K320UA O-Bahn,YS2K6X20001866722,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,Edinburgh North
1113,SB 70 DM,Scania K320UA O-Bahn,YS2K6X20001866693,Custom Coaches 'CB60 Evo II',PTA-013,Apr-10,AB59TW,Admet,Edinburgh North
1114,SB 71 DM,Scania K320UA O-Bahn,YS2K6X20001866795,Custom Coaches 'CB60 Evo II',PTA-014,May-10,AB59TW,Admet,Edinburgh North
1115,SB 50 DN,Scania K320UA O-Bahn,YS2K6X20001866813,Custom Coaches 'CB60 Evo II',PTA-015,May-10,AB59TW,Admet,Edinburgh North
1116,SB 56 DM,Scania K320UA O-Bahn,YS2K6X20001866849,Custom Coaches 'CB60 Evo II',PTA-016,May-10,AB59TW,Admet,Edinburgh North
1117,SB 57 DM,Scania K320UA O-Bahn,YS2K6X20001866845,Custom Coaches 'CB60 Evo II',PTA-017,May-10,AB59TW,Admet,Edinburgh North
1118,SB 67 DN,Scania K320UA O-Bahn,YS2K6X20001866830,Custom Coaches 'CB60 Evo II',PTA-018,May-10,AB59TW,Admet,Morphettville
1119,SB 68 DN,Scania K320UA O-Bahn,YS2K6X20001866979,Custom Coaches 'CB60 Evo II',PTA-019,May-10,AB59TW,Admet,Morphettville
1121,SB 90 DN,Scania K320UA O-Bahn,YS2K6X20001866981,Custom Coaches 'CB60 Evo II',PTA-021,May-10,AB59TW,Admet,Port Adelaide
1122,SB 04 DO,Scania K320UA O-Bahn,YS2K6X20001867066,Custom Coaches 'CB60 Evo II',PTA-022,May-10,AB59TW,Admet,Port Adelaide
1123,SB 91 DO,Scania K320UA O-Bahn,YS2K6X20001867041,Custom Coaches 'CB60 Evo II',PTA-023,Jun-10,AB59TW,Admet,Edinburgh North
1124,SB 92 DO,Scania K320UA O-Bahn,YS2K6X20001867047,Custom Coaches 'CB60 Evo II',PTA-024,Jun-10,AB59TW,Admet,St. Agnes
1125,SB 50 DP,Scania K320UA O-Bahn,YS2K6X20001867070,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1126,SB 96 DO,Scania K320UA O-Bahn,YS2K6X20001867372,Custom Coaches 'CB60 Evo II',PTA-026,Jun-10,AB59TW,Admet,St. Agnes
1127,SB 75 DP,Scania K320UA O-Bahn,YS2K6X20001867273,Custom Coaches 'CB60 Evo II',PTA-027,Jun-10,AB59TW,Admet,St. Agnes
1128,SB 76 DP,Scania K320UA O-Bahn,YS2K6X20001867389,Custom Coaches 'CB60 Evo II',PTA-028,Jun-10,AB59TW,Admet,St. Agnes
1129,SB 12 DQ,Scania K320UA O-Bahn,YS2K6X20001867379,Custom Coaches 'CB60 Evo II',PTA-029,Jun-10,AB59TW,Admet,St. Agnes
1130,SB 13 DQ,Scania K320UA O-Bahn,YS2K6X20001867269,Custom Coaches 'CB60 Evo II',PTA-030,Jun-10,AB59TW,Admet,St. Agnes
1131,SB 34 DQ,Scania K320UA O-Bahn,YS2K6X20001867503,Custom Coaches 'CB60 Evo II',PTA-031,Jun-10,AB59TW,Admet,St. Agnes
1132,SB 74 DQ,Scania K320UA O-Bahn,YS2K6X20001867692,Custom Coaches 'CB60 Evo II',PTA-032,Jun-10,AB59TW,Admet,St. Agnes
1133,SB 73 DQ,Scania K320UA O-Bahn,YS2K6X20001867793,Custom Coaches 'CB60 Evo II',PTA-033,Jun-10,AB59TW,Admet,St. Agnes
1134,SB 72 DQ,Scania K320UA O-Bahn,YS2K6X20001867785,Custom Coaches 'CB60 Evo II',PTA-034,Jun-10,AB59TW,Admet,St. Agnes
1135,SB 71 DQ,Scania K320UA O-Bahn,YS2K6X20001867706,Custom Coaches 'CB60 Evo II',PTA-035,Jun-10,AB59TW,Admet,St. Agnes
1136,SB 54 DR,Scania K320UA O-Bahn,YS2K6X20001867987,Custom Coaches 'CB60 Evo II',PTA-036,Jun-10,AB59TW,Admet,St. Agnes
1137,SB 87 DR,Scania K320UA O-Bahn,YS2K6X20001868197,Custom Coaches 'CB60 Evo II',PTA-037,Jun-10,AB59TW,Admet,St. Agnes
1138,SB 88 DR,Scania K320UA O-Bahn,YS2K6X20001868278,Custom Coaches 'CB60 Evo II',PTA-038,Jun-10,AB59TW,Admet,St. Agnes
1139,SB 97 DR,Scania K320UA O-Bahn,YS2K6X20001868284,Custom Coaches 'CB60 Evo II',PTA-039,Jun-10,AB59TW,Admet,St. Agnes
1140,SB 96 DR,Scania K320UA O-Bahn,YS2K6X20001868377,Custom Coaches 'CB60 Evo II',PTA-040,2010,AB59TW,Admet,St. Agnes
1141,SB 31 DU,Scania K320UA O-Bahn,YS2K6X20001868461,Custom Coaches 'CB60 Evo II',PTA-041,Jul-10,AB59TW,Admet,St. Agnes
1142,SB 29 DU,Scania K320UA O-Bahn,YS2K6X20001868019,Custom Coaches 'CB60 Evo II',PTA-042,Jul-10,AB59TW,Admet,St. Agnes
1143,SB 30 DU,Scania K320UA O-Bahn,YS2K6X20001868551,Custom Coaches 'CB60 Evo II',PTA-043,Jul-10,AB59TW,Admet,St. Agnes
1144,SB 70 DU,Scania K320UA O-Bahn,YS2K6X20001868765,Custom Coaches 'CB60 Evo II',PTA-044,Aug-10,AB59TW,Admet,St. Agnes
1145,SB 71 DU,Scania K320UA O-Bahn,YS2K6X20001868773,Custom Coaches 'CB60 Evo II',PTA-045,Aug-10,AB59TW,Admet,St. Agnes
1146,SB 82 DS,Scania K320UA O-Bahn,YS2K6X20001868781,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1147,SB 81 DS,Scania K320UA O-Bahn,YS2K6X20001868864,Custom Coaches 'CB60 Evo II',PTA-047,Aug-10,AB59TW,Admet,St. Agnes
1148,SB 88 DU,Scania K320UA O-Bahn,YS2K6X20001868860,Custom Coaches 'CB60 Evo II',PTA-048,Aug-10,AB59TW,Admet,St. Agnes
1149,SB 87 DU,Scania K320UA O-Bahn,YS2K6X20001868997,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1150,SB 72 DV,Scania K320UA O-Bahn,YS2K6X20001869241,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1151,SB 17 DY,Scania K320UA O-Bahn,YS2K6X20001869621,Custom Coaches 'CB60 Evo II',PTA-051,Sep-10,AB59TW,Admet,St. Agnes
1152,SB 18 DY,Scania K320UA O-Bahn,YS2K6X20001869361,Custom Coaches 'CB60 Evo II',PTA-052,Sep-10,AB59TW,Admet,St. Agnes
1153,SB 73 DW,Scania K320UA O-Bahn,YS2K6X20001869380,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1154,SB 72 DW,Scania K320UA O-Bahn,YS2K6X20001869378,Custom Coaches 'CB60 Evo II',PTA-054,Sep-10,AB59TW,Admet,St. Agnes
1155,SB 70 DW,Scania K320UA O-Bahn,YS2K6X20001869386,Custom Coaches 'CB60 Evo II',PTA-055,Sep-10,AB59TW,Admet,St. Agnes
1156,SB 39 DX,Scania K320UA O-Bahn,YS2K6X20001869660,Custom Coaches 'CB60 Evo II',PTA-056,Sep-10,AB59TW,Admet,St. Agnes
1157,SB 40 DX,Scania K320UA O-Bahn,YS2K6X20001869682,Custom Coaches 'CB60 Evo II',PTA-057,Sep-10,AB59TW,Admet,St. Agnes
1158,SB 57 DX,Scania K320UA O-Bahn,YS2K6X20001869713,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1159,SB 00 DZ,Scania K320UA O-Bahn,YS2K6X20001869750,Custom Coaches 'CB60 Evo II',PTA-059,Oct-10,AB59TW,Admet,St. Agnes
1160,SB 71 DY,Scania K320UA O-Bahn,YS2K6X20001869724,Custom Coaches 'CB60 Evo II',PTA-060,Oct-10,AB59TW,Admet,St. Agnes
1162,SB 04 EB,Scania K320UA O-Bahn,YS2K6X20001869753,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1163,SB 88 EA,Scania K320UA O-Bahn,YS2K6X20001869723,Custom Coaches 'CB60 Evo II',PTA-063,Oct-10,AB59TW,Admet,St. Agnes
1164,SB 99 EA,Scania K320UA O-Bahn,YS2K6X20001869872,Custom Coaches 'CB60 Evo II',,2010,AB59TW,Admet,St. Agnes
1165,SB 98 EA,Scania K320UA O-Bahn,YS2K6X20001869828,Custom Coaches 'CB60 Evo II',PTA-065,Nov-10,AB59TW,Admet,St. Agnes
1166,SB 51 EE,Scania K320UA O-Bahn,YS2K6X20001869830,Custom Coaches 'CB60 Evo II',PTA-066,Nov-10,AB59TW,Admet,St. Agnes
1170,SB 07 EU,Scania K320UA,YS2K6X20001872505,Custom 'CB80',945001,Jun-11,AB65TW,Admet v2,Mile End
1171,SB 43 ES,Scania K320UA,YS2K6X20001873770,Custom 'CB80',945003,Jul-11,AB65TW,Admet v2,Edinburgh North
1172,SB 07 EV,Scania K320UA,YS2K6X20001873773,Custom 'CB80',945004,Jul-11,AB65TW,Admet v2,Mile End
1173,SB 90 EV,Scania K320UA,YS2K6X20001873857,Custom 'CB80',945005,Aug-11,AB65TW,Admet v2,Newton
1174,SB 53 EY,Scania K320UA,YS2K6X20001874038,Custom 'CB80',945006,Aug-11,AB65TW,Admet v2,Newton
1175,SB 54 EY,Scania K320UA,YS2K6X20001874064,Custom 'CB80',945007,2011,AB65TW,Admet v2,Newton
1176,SB 06 FC,Scania K320UA,YS2K6X20001874073,Custom 'CB80',945008,Sep-11,AB65TW,Admet v2,Newton
1177,SB 15 FD,Scania K320UA,YS2K6X20001874902,Custom 'CB80',945013,2011,AB65TW,Admet v2,Newton
1178,SB 54 FG,Scania K320UA,YS2K4X20001884921,Custom 'CB80',,Nov-11,AB65TW,Admet v2,Newton
1179,SB 62 FG,Scania K320UA,YS2K6X20001875364,Custom 'CB80',945015,Nov-11,AB65TW,Admet v2,Newton
1180,SB 54 FH,Scania K320UA,YS2K4X20001885370,Custom 'CB80',,2012,AB65TW,Admet v2,Newton
1181,SB 53 FH,Scania K320UA,YS2K6X20001875376,Custom 'CB80',945017,2012,AB65TW,Admet v2,Newton
1182,SB 12 HG,Scania K360UA O-Bahn,YS2K6X20001884783,Custom 'CB80',945051,2013,AB65TW,Admet v2,St. Agnes
1183,XS 84BI,Scania K360UA O-Bahn,YS2K4X20001907098,Custom Bus 'CB80',,2019,,Admet v2,Morphettville
1184,XS 90BW,Scania K360UA,YS2K4X20001902621,Custom Bus 'CB80',,2019,,Admet v2,Mile End
1185,XS 89BW,Scania K360UA,YS2K4X20001902610,Custom Bus 'CB80',,2019,949003,Admet v2,Mile End
1187,XS 34AC,Scania K360UA,YS2K4X20001902635,Custom Bus 'CB80',,2019,,Admet v2,Mile End
1188,XS 73CI,Scania K360UA,YS2K4X20001902830,Custom Bus 'CB80',,2019,,Admet v2,Mile End
1189,XS 66CN,Scania K360UA,2856,Custom Bus 'CB80',,2020,,Admet v2,Mile End
1190,XS 14FT,Scania K360UA O-Bahn,YS2K6X20001919152,BusTech (SA) 'VST-A',,2021,AB58TW,Admet new,Morphettville
1191,XS 08GA,Scania K360UA O-Bahn,YS2K6X20001919176,BusTech (SA) 'VST-A',,2021,AB58TW,Admet new,Morphettville
1192,XS 08GH,Scania K360UA,YS2K6X20001919416,BusTech (SA) 'VST-A',,2023,AB58TW,Admet new,Morphettville
1193,XS 71HA,Scania K360UA,YS2K6X20001910326,BusTech (SA) 'VST-A',,2023,AB58TW,Admet new,Morphettville
1194,XS 71HA,Scania K360UA,YS2K6X20001910326,BusTech (SA) 'VST-A',,2023,AB58TW,Admet new,Morphettville
1195,XS 16HF,Scania K360UA,YS2K6X20001910335,BusTech (SA) 'VST-A',,2023,AB58TW,Admet new,Morphettville
1196,XS 28HU,Scania K360UA,YS2K6X20001911027,BusTech (SA) 'VST-A',,2023,AB58TW,Admet new,Morphettville
1200,XFG 466,Scania L94UB,YS2L4X20001847878,Custom Coaches 'CB60A',7129,Apr-05,B41DW,Admet,Newton
1201,XIH 041,Scania L94UB,YS2L4X20001852218,Custom Coaches 'CB60A',7003A,Feb-06,B41DW,Admet,Newton
1202,XIP 972,Scania L94UB,YS2L4X20001852130,Custom Coaches 'CB60A',7002A,Feb-06,B41DW,Admet,Edinburgh North
1203,XIX 579,Scania L94UB,YS2L4X20001852918,Custom Coaches 'CB60A',7018A,Apr-06,B41DW,Admet,Edinburgh North
1204,XJA 662,Scania L94UB,YS2L4X20001852900,Custom Coaches 'CB60A',7019A,Apr-06,B41DW,Admet,Edinburgh North
1205,XJF 402,Scania L94UB,YS2L4X20001852930,Custom Coaches 'CB60A',7020A,May-06,B41DW,Admet,Edinburgh North
1206,XJL 116,Scania L94UB,YS2L4X20001852938,Custom Coaches 'CB60A',7021A,May-06,B41DW,Admet,Edinburgh North
1207,XJF 214,Scania L94UB,YS2L4X20001852906,Custom Coaches 'CB60A',7022A,Apr-06,B41DW,Admet,Edinburgh North
1208,XJF 213,Scania L94UB,YS2L4X20001852908,Custom Coaches 'CB60A',7023A,May-06,B41DW,Admet,Edinburgh North
1209,XJF 212,Scania L94UB,YS2L4X20001852910,Custom Coaches 'CB60A',7024A,May-06,B41DW,Admet,St. Agnes
1210,XJP 540,Scania L94UB,YS2L4X20001852924,Custom Coaches 'CB60A',7025A,May-06,B41DW,Admet,Edinburgh North
1211,XJP 539,Scania L94UB,YS2L4X20001852942,Custom Coaches 'CB60A',7026A,May-06,B41DW,Admet,Edinburgh North
1212,XJW 157,Scania L94UB,YS2L4X20001852934,Custom Coaches 'CB60A',7027A,Jun-06,B41DW,Admet,Edinburgh North
1213,XJT 647,Scania L94UB,YS2L4X20001853794,Custom Coaches 'CB60A',7028A,Jun-06,B41DW,Admet,Edinburgh North
1214,XJT 678,Scania L94UB,YS2L4X20001853810,Custom Coaches 'CB60A',7029A,Jun-06,B41DW,Admet,Edinburgh North
1215,XJP 465,Scania L94UB,YS2L4X20001853916,Custom Coaches 'CB60A',7030A,Jun-06,B41DW,Admet,Edinburgh North
1216,XJP 494,Scania L94UB,YS2L4X20001853930 ,Custom Coaches 'CB60A',7031A,Jun-06,B41DW,Admet,Edinburgh North
1217,XJT 527,Scania L94UB,YS2L4X20001854055,Custom Coaches 'CB60A',7032A,Jun-06,B41DW,Admet,Edinburgh North
1218,XJT 528,Scania L94UB,YS2L4X20001854059,Custom Coaches 'CB60A',7033A,Jun-06,B41DW,Admet,Edinburgh North
1219,XJW 268,Scania L94UB,YS2L4X20001854083,Custom Coaches 'CB60A',7034A,Jul-06,B41DW,Admet,Edinburgh North
1220,XKB 986,Scania L94UB,YS2L4X20001854083,Custom Coaches 'CB60A',7035A,Jul-06,B41DW,Admet,Edinburgh North
1221,XKC 157,Scania L94UB,YS2L4X20001854294,Custom Coaches 'CB60A',7036A,Jul-06,B41DW,Admet,Edinburgh North
1222,XKL 819,Scania L94UB,YS2L4X20001854304,Custom Coaches 'CB60A',7037A,Aug-06,B41DW,Admet,Edinburgh North
1223,XKK 392,Scania L94UB,YS2L4X20001854495,Custom Coaches 'CB60A',7038A,Aug-06,B41DW,Admet,Edinburgh North
1224,XKN 619,Scania L94UB,YS2L4X20001854489,Custom Coaches 'CB60A',7039A,Aug-06,B41DW,Admet,Edinburgh North
1225,XKS 157,Scania L94UB,YS2L4X20001854703,Custom Coaches 'CB60A',7040A,Sep-06,B41DW,Admet,Newton
1226,XKN 905,Scania L94UB,YS2L4X20001854707,Custom Coaches 'CB60A',7041A,Sep-06,B41DW,Admet,Newton
1227,XKY 205,Scania L94UB,YS2L4X20001854804,Custom Coaches 'CB60A',7042A,Sep-06,B41DW,Admet,Newton
1228,XKY 370,Scania L94UB,YS2L4X20001854811,Custom Coaches 'CB60A',7043A,Oct-06,B41DW,Admet,St. Agnes
1229,XKY 368,Scania L94UB,YS2L4X20001854956,Custom Coaches 'CB60A',7044A,Oct-06,B41DW,Admet,St. Agnes
1230,XLA 797,Scania L94UB,YS2L4X20001854962,Custom Coaches 'CB60A',7045A,Oct-06,B41DW,Admet,St. Agnes
1231,XLE 654,Scania L94UB,YS2L4X20001855145,Custom Coaches 'CB60A',7046A,Oct-06,B41DW,Admet,St. Agnes
1232,XLE 656,Scania L94UB,YS2L4X20001855110,Custom Coaches 'CB60A',7047A,Oct-06,B41DW,Admet,St. Agnes
1233,XMT 032,Scania L94UB,YS2L4X20001855624,Custom Coaches 'CB60A',7063A,Mar-07,B41DW,Admet,St. Agnes
1234,XMN 186,Scania L94UB,YS2L4X20001855635,Custom Coaches 'CB60A',7064A,Mar-07,B41DW,Admet,St. Agnes
1235,XMV 275,Scania L94UB,YS2L4X20001855707,Custom Coaches 'CB60A',7065A,Mar-07,B41DW,Admet,St. Agnes
1236,XMT 221,Scania L94UB,YS2L4X20001855716,Custom Coaches 'CB60A',7066A,Mar-07,B41DW,Admet,St. Agnes
1237,XMT 220,Scania L94UB,YS2L4X20001855759,Custom Coaches 'CB60A',7067A,Mar-07,B41DW,Admet,Newton
1238,XMY 214,Scania L94UB,YS2L4X20001855763,Custom Coaches 'CB60A',7068A,Mar-07,B41DW,Admet,Newton
1239,XNE 511,Scania L94UB,YS2L4X20001855907,Custom Coaches 'CB60A',7069A,Apr-07,B41DW,Admet,Newton
1240,XNM 412,Scania L94UB,YS2L4X20001855865,Custom Coaches 'CB60A',7070A,May-07,B41DW,AOA,Newton
1241,XNM 342,Scania L94UB,YS2L4X20001855898,Custom Coaches 'CB60A',7071A,May-07,B41DW,Admet,St. Agnes
1242,XNO 406,Scania L94UB,YS2L4X20001855909,Custom Coaches 'CB60A',7072A,Jun-07,B41DW,Admet,Newton
1243,XNR 265,Scania L94UB,YS2L4X20001855962,Custom Coaches 'CB60A',7073A,Jun-07,B41DW,Admet,Newton
1244,XNV 184,Scania L94UB,YS2L4X20001855960,Custom Coaches 'CB60A',7074A,Jun-07,B41DW,Admet,Newton
1245,XNW 833,Scania L94UB,YS2L4X20001856069,Custom Coaches 'CB60A',7075A,Jun-07,B41DW,Admet,Newton
1246,XNX 068,Scania L94UB,YS2L4x20001856067,Custom Coaches 'CB60A',7076A,Jun-07,B41DW,Admet,Edinburgh North
1247,XOA 853,Scania L94UB,YS2L4X20001856077,Custom Coaches 'CB60A',7077A,Jun-07,B41DW,Admet,Port Adelaide
1248,XNX 114,Scania L94UB,YS2L4X20001856080,Custom Coaches 'CB60A',7078A,Jun-07,B41DW,Admet,Port Adelaide
1249,XNX 165,Scania L94UB,YS2L4x20001856196,Custom Coaches 'CB60A',7079A,Jun-07,B41DW,AOA,Port Adelaide
1250,XOF 476,Scania L94UB,YS2L4X20001856972,Custom Coaches 'CB60A',7080A,Jul-07,B41DW,Admet,Port Adelaide
1251,XOK 111,Scania L94UB,YS2L4X20001856976,Custom Coaches 'CB60A',7081A,Aug-07,B41DW,AOA,Port Adelaide
1252,XOM 050,Scania L94UB,YS2L4X20001856986,Custom Coaches 'CB60A',7082A,Aug-07,B41DW,Admet,Port Adelaide
1253,XOO 449,Scania L94UB,YS2L4X20001857048,Custom Coaches 'CB60A',7083A,Aug-07,B41DW,Admet,Newton
1254,XOM 023,Scania L94UB,YS2L4X20001857046,Custom Coaches 'CB60A',7084A,Aug-07,B41DW,Admet,Newton
1255,XOS 874,Scania L94UB,YS2L4X20001857044,Custom Coaches 'CB60A',7085,Aug-07,B41DW,Admet,Newton
1256,SB 80 AA,Scania L94UB,YS2L4X20001857054,Custom Coaches 'CB60A',7086A,May-07,B41DW,Admet,Newton
1257,SB 76 AG,Scania L94UB,YS2L4X20001857071,Custom Coaches 'CB60A',7087A,Aug-07,B41DW,Admet,Newton
1258,SB 89 AG,Scania L94UB,YS2L4x20001857076,Custom Coaches 'CB60A',7088A,Aug-07,B41DW,Admet,Newton
1259,SB 33 AL,Scania L94UB,YS2L4X20001857093,Custom Coaches 'CB60A',7089A,Aug-07,B41DW,Admet,Newton
1260,SB 34 AL,Scania L94UB,YS2L4X20001857161,Custom Coaches 'CB60A',7090A,Sep-07,B41DW,Admet,Newton
1261,SB 21 AN,Scania L94UB,YS2L4X20001857168,Custom Coaches 'CB60A',7091A,Oct-07,B41DW,Admet,Newton
1262,SB 49 AO,Scania L94UB,YS2L4X20001857210,Custom Coaches 'CB60A',7092A,Oct-07,B41DW,Admet,Port Adelaide
1263,SB 31 AO,Scania L94UB,YS2L4X20001857235,Custom Coaches 'CB60A',7093A,Oct-07,B41DW,Admet,Port Adelaide
1264,SB 85 AO,Scania L94UB,YS2L4X20001857248,Custom Coaches 'CB60A',7094A,Oct-07,B41DW,Admet,Port Adelaide
1265,SB 15 AP,Scania L94UB,YS2L4X20001857287,Custom Coaches 'CB60A',7095A,Oct-07,B41DW,AOA,Port Adelaide
1266,SB 29 AQ,Scania L94UB,YS2L4X20001857297,Custom Coaches 'CB60A',7096A,Oct-07,B41DW,Admet,Port Adelaide
1267,SB 46 AQ,Scania L94UB,YS2L4X20001857305,Custom Coaches 'CB60A',7097A,Oct-07,B41DW,Admet,Port Adelaide
1268,SB 10 AR,Scania L94UB,YS2L4X20001857373,Custom Coaches 'CB60A',7098A,Nov-07,B41DW,Admet,Port Adelaide
1270,SB 93 AT,Scania K230UB O-Bahn,YS2K4x20001858177,Custom Coaches 'CB60 Evo II',8001A,Feb-08,B41DW,Admet,Morphettville
1271,SB 33 BA,Scania K230UB O-Bahn,YS2K4X20001858181,Custom Coaches 'CB60 Evo II',8003A,Jan-08,B41DW,Admet,Morphettville
1272,SB 24 AD,Scania K230UB O-Bahn,YS2K4X20001858187,Custom Coaches 'CB60 Evo II',8004A,Jan-08,B41DW,Admet,Morphettville
1273,SB 32 AX,Scania K230UB O-Bahn,YS2K4X20001858179,Custom Coaches 'CB60 Evo II',,2008,B41DW,Admet,Morphettville
1274,SB 40 AX,Scania K230UB O-Bahn,YS2K4X20001858402,Custom Coaches 'CB60 Evo II',8005A,Jan-08,B41DW,Admet,Morphettville
